2025-04-02 15:40:53,573 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-02 15:40:53,573 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-04-02 15:40:53,573 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-02 15:40:53,573 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2025-04-02 15:40:53,573 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-02 15:40:53,573 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-02 15:40:53,574 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-02 15:40:53,575 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-02 15:40:53,575 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmmi10.ttf', name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-02 15:40:53,575 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-02 15:40:53,576 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-04-02 15:40:53,576 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-02 15:40:53,576 - DEBUG - findfont: score(FontEntry(fname='D:\\Projets\\POC TECHNICIA\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
