filename,size_mb,processing_time,memory_used,speed_mbs,chunks_count,avg_chunk_size
fe.pdf,0.1380596160888672,0.15416336059570312,2.7890625,0.8955410387746517,4,5.0
el.pdf,11.356293678283691,6.223012208938599,2.68359375,1.8248869352966655,448,5.0
LJ70_RJ70_chassis_body.pdf,111.33241558074951,9.926631927490234,0.01171875,11.21552772319804,0,0.0
